source,original_path,class,original_split,filename,bbox_location,bbox_label,split,unified_path,original_category
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\110_1.jpg,surgical,train,110_1.jpg,47,4,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\azh_110_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\76_1.jpg,surgical,test,76_1.jpg,30,4,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\azh_76_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\11_2.jpg,surgical,train,11_2.jpg,366,4,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\azh_11_2.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-11.jpg,surgical,,orthopaedic-wound-11.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\medetec_orthopaedic-wound-11.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\118_0.jpg,surgical,test,118_0.jpg,35,4,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\azh_118_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\26_1.jpg,surgical,test,26_1.jpg,64,4,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\azh_26_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\S\124_0.jpg,surgical,test,124_0.jpg,54,4,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\azh_124_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\52_1.jpg,surgical,train,52_1.jpg,30,4,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\azh_52_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\81_0.jpg,surgical,train,81_0.jpg,62,4,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\azh_81_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-9-2.jpg,surgical,,orthopaedic-wound-9-2.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\medetec_orthopaedic-wound-9-2.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\5_1.jpg,surgical,train,5_1.jpg,45,4,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\azh_5_1.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\orthopaedic-wounds\orthopaedic-wound-1-1.jpg,surgical,,orthopaedic-wound-1-1.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\medetec_orthopaedic-wound-1-1.jpg,orthopaedic-wounds
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\96_0.jpg,surgical,train,96_0.jpg,250,4,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\azh_96_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\S\15_1.jpg,surgical,train,15_1.jpg,454,4,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\surgical\azh_15_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\67.jpg,normal,train,67.jpg,17,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_67.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\37.jpg,normal,train,37.jpg,82,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_37.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\53.jpg,normal,train,53.jpg,246,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_53.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\19.jpg,normal,train,19.jpg,294,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_19.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\3.jpg,normal,train,3.jpg,367,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_3.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\92.jpg,normal,test,92.jpg,299,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_92.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\30.jpg,normal,train,30.jpg,249,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_30.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\75.jpg,normal,train,75.jpg,26,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_75.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\57.jpg,normal,train,57.jpg,454,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_57.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\70.jpg,normal,train,70.jpg,64,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_70.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\38.jpg,normal,train,38.jpg,308,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_38.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\26.jpg,normal,train,26.jpg,232,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_26.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\N\99.jpg,normal,test,99.jpg,233,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_99.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\52.jpg,normal,train,52.jpg,249,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_52.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\N\50.jpg,normal,train,50.jpg,26,2,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\normal\azh_50.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\BG\4.jpg,background,train,4.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_4.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\BG\10.jpg,background,train,10.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_10.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\BG\76.jpg,background,test,76.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_76.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\BG\99.jpg,background,test,99.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_99.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\BG\90.jpg,background,test,90.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_90.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\BG\74.jpg,background,train,74.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_74.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\BG\55.jpg,background,train,55.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_55.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\BG\35.jpg,background,train,35.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_35.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\BG\26.jpg,background,train,26.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_26.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\BG\18.jpg,background,train,18.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_18.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\BG\63.jpg,background,train,63.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_63.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\BG\22.jpg,background,train,22.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_22.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\BG\49.jpg,background,train,49.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_49.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\BG\98.jpg,background,test,98.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_98.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\BG\65.jpg,background,train,65.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\background\azh_65.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\haemangioma\haemangioma-1-2.jpg,other,,haemangioma-1-2.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_haemangioma-1-2.jpg,haemangioma
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\burns\case1-burns-to-hand-and-arm.jpg,other,,case1-burns-to-hand-and-arm.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_case1-burns-to-hand-and-arm.jpg,burns
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\miscellaneous\misc-0088.jpg,other,,misc-0088.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_misc-0088.jpg,miscellaneous
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\burns\case2-burn-to-arm-2.jpg,other,,case2-burn-to-arm-2.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_case2-burn-to-arm-2.jpg,burns
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\miscellaneous\alginate-dressing-being-removed.jpg,other,,alginate-dressing-being-removed.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_alginate-dressing-being-removed.jpg,miscellaneous
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\burns\case4-burn-to-leg-treated-with-gel-0.jpg,other,,case4-burn-to-leg-treated-with-gel-0.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_case4-burn-to-leg-treated-with-gel-0.jpg,burns
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\epidermolysis-bullosa\epidermolysis-bullosa-0004.jpg,other,,epidermolysis-bullosa-0004.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_epidermolysis-bullosa-0004.jpg,epidermolysis-bullosa
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\miscellaneous\lyofoam-dressings-in-place.jpg,other,,lyofoam-dressings-in-place.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_lyofoam-dressings-in-place.jpg,miscellaneous
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\miscellaneous\skin-graft.jpg,other,,skin-graft.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_skin-graft.jpg,miscellaneous
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\meningitis\meningitis-case-1-feet-5.jpg,other,,meningitis-case-1-feet-5.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_meningitis-case-1-feet-5.jpg,meningitis
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\burns\case4-burn-to-leg-treated-with-gel-2.jpg,other,,case4-burn-to-leg-treated-with-gel-2.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_case4-burn-to-leg-treated-with-gel-2.jpg,burns
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\miscellaneous\overgranulation2.jpg,other,,overgranulation2.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_overgranulation2.jpg,miscellaneous
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\miscellaneous\na-ultra-in-position.jpg,other,,na-ultra-in-position.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_na-ultra-in-position.jpg,miscellaneous
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\extravasation-wound-images\extravasation-wound-c-002.jpg,other,,extravasation-wound-c-002.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_extravasation-wound-c-002.jpg,extravasation-wound-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\burns\case1-burns-to-hand-and-arm-1.jpg,other,,case1-burns-to-hand-and-arm-1.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_case1-burns-to-hand-and-arm-1.jpg,burns
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\meningitis\meningitis-case-1-hand-5.jpg,other,,meningitis-case-1-hand-5.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_meningitis-case-1-hand-5.jpg,meningitis
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\miscellaneous\lyofoam-c-being-removed.jpg,other,,lyofoam-c-being-removed.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_lyofoam-c-being-removed.jpg,miscellaneous
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\burns\case6-burn-to-shoulder.jpg,other,,case6-burn-to-shoulder.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_case6-burn-to-shoulder.jpg,burns
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\miscellaneous\lyofoam-being-removed.jpg,other,,lyofoam-being-removed.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_lyofoam-being-removed.jpg,miscellaneous
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\extravasation-wound-images\extravasation-wound-d-006.jpg,other,,extravasation-wound-d-006.jpg,-1,0,val,C:\Users\skgin\Downloads\majorer - Copy\data\unified\val\other\medetec_extravasation-wound-d-006.jpg,extravasation-wound-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0011.jpg,diabetic,,foot-ulcer-0011.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\medetec_foot-ulcer-0011.jpg,foot-ulcers
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0024.jpg,diabetic,,toes-0024.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\medetec_toes-0024.jpg,toes
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\140_0.jpg,diabetic,train,140_0.jpg,252,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_140_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0007.jpg,diabetic,,toes-0007.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\medetec_toes-0007.jpg,toes
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\54_0.jpg,diabetic,train,54_0.jpg,300,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_54_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\75_0.jpg,diabetic,train,75_0.jpg,279,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_75_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\65_1.jpg,diabetic,test,65_1.jpg,290,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_65_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\141_0.jpg,diabetic,train,141_0.jpg,231,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_141_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0022.jpg,diabetic,,foot-ulcer-0022.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\medetec_foot-ulcer-0022.jpg,foot-ulcers
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0010.jpg,diabetic,,foot-ulcer-0010.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\medetec_foot-ulcer-0010.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\101_0.jpg,diabetic,train,101_0.jpg,302,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_101_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-3-3.jpg,diabetic,,foot-ulcer-3-3.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\medetec_foot-ulcer-3-3.jpg,foot-ulcers
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0023.jpg,diabetic,,foot-ulcer-0023.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\medetec_foot-ulcer-0023.jpg,foot-ulcers
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0036.jpg,diabetic,,toes-0036.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\medetec_toes-0036.jpg,toes
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\12_0.jpg,diabetic,test,12_0.jpg,454,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_12_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\toes\toes-0039.jpg,diabetic,,toes-0039.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\medetec_toes-0039.jpg,toes
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\18_0.jpg,diabetic,train,18_0.jpg,454,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_18_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\74_0.jpg,diabetic,train,74_0.jpg,373,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_74_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\105_0.jpg,diabetic,test,105_0.jpg,373,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_105_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\6_0.jpg,diabetic,test,6_0.jpg,84,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_6_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\39_0.jpg,diabetic,test,39_0.jpg,231,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_39_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\82_1.jpg,diabetic,test,82_1.jpg,234,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_82_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\150_0.jpg,diabetic,train,150_0.jpg,295,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_150_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\119_0.jpg,diabetic,test,119_0.jpg,237,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_119_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\108_0.jpg,diabetic,train,108_0.jpg,451,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_108_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\145_0.jpg,diabetic,test,145_0.jpg,272,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_145_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\93_0.jpg,diabetic,train,93_0.jpg,284,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_93_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\21_0.jpg,diabetic,train,21_0.jpg,372,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_21_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\16_0.jpg,diabetic,train,16_0.jpg,295,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_16_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\147_1.jpg,diabetic,train,147_1.jpg,249,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_147_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\118_0.jpg,diabetic,train,118_0.jpg,227,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_118_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\11_0.jpg,diabetic,train,11_0.jpg,423,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_11_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\foot-ulcers\foot-ulcer-0032.jpg,diabetic,,foot-ulcer-0032.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\medetec_foot-ulcer-0032.jpg,foot-ulcers
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\146_1.jpg,diabetic,train,146_1.jpg,218,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_146_1.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\153_0.jpg,diabetic,train,153_0.jpg,454,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_153_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\34_0.jpg,diabetic,train,34_0.jpg,454,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_34_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\7_0.jpg,diabetic,train,7_0.jpg,254,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_7_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\89_0.jpg,diabetic,train,89_0.jpg,268,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_89_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Test\Test\D\106_0.jpg,diabetic,test,106_0.jpg,373,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_106_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\115_0.jpg,diabetic,train,115_0.jpg,232,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_115_0.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\D\1_0.jpg,diabetic,train,1_0.jpg,302,1,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\diabetic\azh_1_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0079.jpg,venous,,leg-ulcers-0079.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-0079.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\sloughy-leg-ulcer-0101-1.jpg,venous,,sloughy-leg-ulcer-0101-1.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_sloughy-leg-ulcer-0101-1.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\85_0.jpg,venous,train,85_0.jpg,81,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_85_0.jpg,
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-with-punched-out-apperance-1.jpg,venous,,leg-ulcers-with-punched-out-apperance-1.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-with-punched-out-apperance-1.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcer-case-3-2.jpg,venous,,leg-ulcer-case-3-2.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcer-case-3-2.jpg,leg-ulcer-images
medetec,C:\Users\skgin\Downloads\majorer - Copy\data\medetec-dataset\leg-ulcer-images\leg-ulcers-0010.jpg,venous,,leg-ulcers-0010.jpg,-1,0,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\medetec_leg-ulcers-0010.jpg,leg-ulcer-images
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\118_3.jpg,venous,train,118_3.jpg,367,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_118_3.jpg,
azh,C:\Users\skgin\Downloads\majorer - Copy\data\azh\Train\Train\V\43_0.jpg,venous,train,43_0.jpg,423,5,test,C:\Users\skgin\Downloads\majorer - Copy\data\unified\test\venous\azh_43_0.jpg,
